del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	mta_score_prctile
BALAPAT1tc2	0.405125423817644	0.824619195806229	Transport, extracellular		NA	intercompartmental	99.5880535530381
r1559	0.391772831971731	2.45428969059329	Transport, extracellular	8140.1	NA	intercompartmental	99.570889117748
ICDHyrm	0.353416154168551	3.78094077362794	Citric acid cycle	3418.1	TCA cycle, mitochondria	[m]	99.5537246824579
CITt4_2	0.346373626294578	6.69971198714589	Transport, extracellular	9058.1	NA	intercompartmental	99.5365602471679
LEUt4	0.337677221394594	3.90602987665032	Transport, extracellular	81539.1 or 84889.1 or 6520.1 or 6542.1 or 6541.1 or 11254.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	99.5193958118778
ALAPAT4te	0.331365950263621	3.70134406295055	Transport, extracellular	120103.1	NA	intercompartmental	99.5022313765877
TRPt4	0.329567473060137	4.46486385034349	Transport, extracellular	11254.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	99.4850669412976
RAI2	0.328584060154664	0.96801847331877	Vitamin A metabolism		NA	[c]	99.4679025060076
RETI2	0.328584060154659	0.968018473318765	Vitamin A metabolism		vitamin A metabolism	[c]	99.4507380707175
r2534	0.328202990725727	1.25903667451907	Transport, extracellular	8501.1	NA	intercompartmental	99.4335736354274
HIStiDF	0.325742532604107	0.660075805059315	Transport, extracellular	55089.1	NA	intercompartmental	99.4164092001373
4HGLSDm	0.325405164515101	0.481362482922085	Arginine and proline metabolism	8659.1 or 8659.2	NA	[m]	99.3992447648472
PHCHGSm	0.325405164515101	0.481362482922085	Arginine and proline metabolism		NA	[m]	99.3992447648472
PROPAT4te	0.321594008319827	0.385218473204465	Transport, extracellular	120103.1	NA	intercompartmental	99.3649158942671
TYRt4	0.318006768016541	0.852492862080051	Transport, extracellular	11254.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	99.347751458977
PHEtec	0.31107070584621	0.131417519025295	Transport, extracellular	117247.1 or 124935.1 or 8501.1	NA	intercompartmental	99.3305870236869
L_LACt2r	0.308264862725667	0.845612980770273	Transport, extracellular	9194.1 or 23539.1 or 6566.1 or 9123.1 or 682.1	MCT1 transporter	intercompartmental	99.3134225883968
CYStec	0.307077089668003	2.38624495038634	Transport, extracellular	124935.1	NA	intercompartmental	99.2962581531068
SERGLNexR	0.305226739953567	0.862740119229316	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	99.2790937178167
LST4EXPTDhc	0.301947085566016	3.02169129359271	Drug metabolism		NA	intercompartmental	99.2619292825266
LST4EXPthc	0.301947085566016	3.02169129359271	Drug metabolism		NA	intercompartmental	99.2619292825266
KHte	0.301041619782018	3.59006311753139	Transport, extracellular		NA	intercompartmental	99.2276004119465
RE3010M	0.296232628481712	2.0262380917126	Eicosanoid metabolism	10901.1	NA	[m]	99.2104359766564
HMR_1102	0.296232628481712	2.0262380917126	Leukotriene metabolism	10901.1 or 873.1 or 874.1	NA	[m]	99.2104359766564
PRODt2r	0.293280035809693	4.45693587583251	Transport, extracellular	206358.1	NA	intercompartmental	99.1761071060762
PRO_Dtde	0.293280035809693	4.45693587583251	Transport, extracellular		NA	intercompartmental	99.1761071060762
FAOXC102C101m	0.292742276768399	0.0251164589157196	Fatty acid oxidation	1666.1	betaoxidation	[m]	99.141778235496
THD1m	0.291078473347933	0.0713561294474804	NAD metabolism	23530.2 or 23530.1	NA	intercompartmental	99.124613800206
r1594	0.282708659372981	0.698934322631035	Transport, extracellular	8140.1	NA	intercompartmental	99.1074493649159
URIt5le	0.27929897559026	1.12899280269733	Transport, extracellular	64078.1	NA	intercompartmental	99.0902849296258
NH4t3r	0.271886539450646	4.30426529327266	Transport, extracellular	57127.1 or 6005.1	NA	intercompartmental	99.0731204943357
RDH4	0.267985591101416	0.918040432156149	Vitamin A metabolism	5959.1	NA	[c]	99.0559560590457
RETI3	0.267985591101416	0.918040432156149	Vitamin A metabolism		vitamin A metabolism	[c]	99.0559560590457
HMR_6672	0.267985591101416	0.918040432156149	Vitamin A metabolism		NA	[c]	99.0559560590457
LYSt4	0.263042417364177	2.84569949618707	Transport, extracellular	11254.1 or 6584.1	NA	intercompartmental	99.0044627531754
RDH3	0.260143589966432	2.9325088872654	Vitamin A metabolism	5959.1	vitamin A metabolism	[c]	98.9872983178853
3MHISt1	0.257994736589711	2.39003654638025	Transport, extracellular		NA	intercompartmental	98.9701338825953
TMDOATtev	0.249166228807644	3.03658388219378	Drug metabolism		NA	intercompartmental	98.9529694473052
ACACt2	0.245876574438251	0.102331667825786	Transport, extracellular	6566.1 or 9194.1	NA	intercompartmental	98.9358050120151
HMR_9613	0.236862071442456	0.643456083220963	Transport, extracellular	6540.1 or 6538.1 or 6529.1	NA	intercompartmental	98.918640576725
RDH2	0.230791800831091	0.460298679633037	Vitamin A metabolism	5959.1	NA	[c]	98.901476141435
RDH3a	0.229286156774821	3.85483964961612	Vitamin A metabolism	112724.1 or 145226.1 or 51109.1 or 57665.1 or 195814.1	vitamin A metabolism	[c]	98.8843117061449
GABABGTtc	0.225743141458082	0.783765966508235	Transport, extracellular	6539.1	NA	intercompartmental	98.8671472708548
HCO3_CLt	0.221738946351279	2.85352833044502	Transport, extracellular	6522.1 or 83697.1 or 6521.1 or 6508.2 or 6508.1	NA	intercompartmental	98.8499828355647
r1589	0.221042157697864	2.21275676399134	Transport, extracellular	8140.1	NA	intercompartmental	98.8328184002746
NKCCt	0.220066658464708	3.98104719781225	Transport, extracellular	6557.1 or 6558.1	NA	intercompartmental	98.8156539649845
XYLUR	0.207871022452357	0.78970598160152	Pentose phosphate pathway	51181.1	xylulose metabolism, cytosol	[c]	98.7984895296945
r0784	0.207871022451513	0.789705981601195	Pentose phosphate pathway		xylulose metabolism, cytosol	[c]	98.7813250944044
CE4890te2	0.204664776347324	1.93542124792699	Transport, extracellular	6582.1	NA	intercompartmental	98.7641606591143
CE4890te	0.204664776347324	1.93542124792699	Transport, extracellular	222962.1	NA	intercompartmental	98.7641606591143
LKYNRtr	0.200010249809303	1.26602275997185	Transport, extracellular	8501.1 or 124935.1	NA	intercompartmental	98.7298317885342
ILEtec	0.198140774518229	2.45164756495411	Transport, extracellular	8501.1 or 124935.1	NA	intercompartmental	98.7126673532441
r0686	0.195528938026632	3.13108423856272	Arginine and proline metabolism	8659.1	NA	[m]	98.695502917954
BUTSMCT1	0.193273988141097	1.07026728325826	Transport, extracellular	160728.1	NA	intercompartmental	98.6783384826639
r0083	0.191126285465311	0.968517910750624	Miscellaneous	(3421.1 and 3420.1 and 3419.1) or 3417.1 or 3418.1	NA	[m]	98.6611740473738
BUTt2r	0.189146033546918	2.1045448035656	Transport, extracellular	6566.1	NA	intercompartmental	98.6440096120838
3MHISt3	0.176783622541762	1.66055227425459	Transport, extracellular		NA	intercompartmental	98.6268451767937
L_LACt4r	0.175743204318358	1.36950385418622	Transport, extracellular	160728.1	NA	intercompartmental	98.6096807415036
BTNt4i	0.173989281738436	1.80367605525968	Transport, extracellular	80704.1	NA	intercompartmental	98.5925163062135
BTNt2	0.171966928399832	1.79878226286153	Transport, extracellular	6566.1	NA	intercompartmental	98.5753518709234
URIt4	0.170464956139739	1.94958123603796	Transport, extracellular	9154.2 or 9154.1 or 64078.1 or 9153.1	NA	intercompartmental	98.5581874356334
BALABETAtc2	0.168588337022425	0.814868337096656	Transport, extracellular		NA	intercompartmental	98.5410230003433
PYRt2r	0.166166426208199	2.06223436503926	Transport, extracellular	9123.1 or 9194.1 or 6566.1	NA	intercompartmental	98.5238585650532
r1593	0.161649284018861	2.00373629598517	Transport, extracellular	8140.1	NA	intercompartmental	98.5066941297631
CYTDt2r	0.157711302632515	1.84481660495999	Transport, extracellular	64078.1	NA	intercompartmental	98.489529694473
EX_pe_hs[e]	0.155883986412702	0.027272163192346	Exchange/demand reaction		NA	[e]	98.472365259183
r1595	0.155176952418131	1.99287545467943	Transport, extracellular	8140.1	NA	intercompartmental	98.4552008238929
EX_4abut[e]	0.155129976371921	0.397498325868754	Exchange/demand reaction		NA	[e]	98.4380363886028
PPASMCT1	0.154775962398701	1.55807756569055	Transport, extracellular	160728.1	NA	intercompartmental	98.4208719533127
CATm	0.154244082299021	0.0536211855673442	ROS detoxification	847.1	catalase	[m]	98.4037075180227
HMR_5996	0.151118249895044	1.92370564681006	Transport, extracellular	9057.1 or 64849.1	NA	intercompartmental	98.3865430827326
LYStiDF	0.149311364943268	0.226280196690606	Transport, extracellular	6541.1 or 6542.1 or 55089.1 or 84889.1	NA	intercompartmental	98.3693786474425
TMDtd	0.148174874101408	2.45928399855708	Drug metabolism		NA	intercompartmental	98.3522142121524
SRTNtu	0.146227365821217	0.172569644890415	Transport, extracellular	6580.1 or 6582.2 or 6582.1	NA	intercompartmental	98.3350497768623
SRTNENT4tc	0.144592403950421	1.1841221846202	Transport, extracellular	222962.1	NA	intercompartmental	98.3178853415723
HMR_3296	0.143786181973373	0.0071192788791243	Fatty acid oxidation	1666.1 or 26063.1	NA	[m]	98.3007209062822
sink_citr[c]	0.141934349348747	0.0341668122099118	Exchange/demand reaction		NA	[c]	98.2835564709921
EX_citr_L[e]	0.141934349348587	0.0341668122098901	Exchange/demand reaction		NA	[e]	98.266392035702
BHBt	0.140538814732906	1.98901295167235	Transport, extracellular		NA	intercompartmental	98.2492276004119
EX_sph1p[e]	0.134816397334852	0.0137266389491369	Exchange/demand reaction		NA	[e]	98.2320631651219
SPH1Pte	0.134816397334852	0.0137266389491369	Transport, extracellular		NA	intercompartmental	98.2320631651219
r0537	0.134816397334852	0.0137266389491369	Glycerophospholipid metabolism	8879.1	NA	[c]	98.2320631651219
r0786	0.134816397334852	0.0137266389491369	Sphingolipid metabolism	8879.1	NA	[c]	98.2320631651219
r1457	0.134816397334852	0.0137266389491369	Sphingolipid metabolism		NA	[c]	98.2320631651219
The	0.134510731606096	1.64141978659828	Transport, extracellular		NA	intercompartmental	98.1462409886715
r0879	0.133823390303487	0.160185045648075	Transport, extracellular	60386.1 or 89874.1	NA	intercompartmental	98.1290765533814
r1143	0.133024475836923	0.0488205054323504	Transport, extracellular	10991.1	NA	intercompartmental	98.1119121180913
EX_mi1p_D[e]	0.131905409657681	0.00780578313018064	Exchange/demand reaction		NA	[e]	98.0947476828012
MI1Pt	0.131905409657681	0.00780578313018064	Exchange/demand reaction		NA	intercompartmental	98.0947476828012
r1916	0.130852457037822	0.721542844735211	Transport, extracellular	9057.1	NA	intercompartmental	98.0604188122211
NaKt	0.13027015959189	0.00717162214040457	Transport, extracellular	(481.1 and 478.1) or (477.1 and 23439.1) or (483.1 and 476.1) or (481.1 and 480.1) or (482.1 and 478.1) or (482.1 and 476.1) or (482.1 and 477.1) or (481.1 and 476.1) or (23439.1 and 476.1) or (480.1 and 23439.1) or (481.1 and 477.1)	transport extracellular, sodium potassium antiport/ Na+/K+ AtPase	intercompartmental	98.043254376931
RE2624M	0.130141683537195	0.0104506179846673	Fatty acid oxidation	23600.1	NA	[m]	98.0260899416409
RE3247M	0.130141683537195	0.0104506179846673	Fatty acid oxidation	51.1	betaoxidation	[m]	98.0260899416409
r0596	0.129860671858756	0.019222753608519	CoA synthesis	26275.1	NA	[m]	97.9917610710608
3HPPt	0.129860671858756	0.019222753608519	Transport, extracellular		NA	intercompartmental	97.9917610710608
EX_3hpp[e]	0.129860671858756	0.019222753608519	Exchange/demand reaction		NA	[e]	97.9917610710608
3HPPtm	0.129860671858756	0.019222753608519	Transport, mitochondrial		NA	intercompartmental	97.9917610710608
HMR_9803	0.129860671858756	0.019222753608519	Propanoate metabolism		NA	[m]	97.9917610710608
HMR_9804	0.129860671858756	0.019222753608519	Propanoate metabolism	51171.1 or 80270.1 or 10202.1 or 10553.1 or 7923.1 or 157506.1 or 130752.1 or 145226.1 or 84869.1 or 1487.1 or 112724.1 or 56898.1 or 374875.1 or 121214.1 or 195814.1 or 3291.1 or 100288072.1 or 93517.1 or 51741.1 or 1645.1 or 340811.1 or 128.1 or 57016.1 or 51170.1 or 1109.1 or 7923.1 or 7923.1 or 441282.1 or 7923.1 or 7923.1 or 7923.1 or 57665.1	NA	[m]	97.9917610710608
SRTNt6_2_r	0.129583519852883	2.24816274768416	Transport, extracellular	6532.1	NA	intercompartmental	97.8887744593203
PPA	0.12786679414063	0.0159737229010987	Oxidative phosphorylation	5464.1 or 64077.1	NA	[c]	97.8716100240302
2HBt2	0.127259417843792	1.93089808025586	Transport, extracellular	9123.1 or 9194.1 or 6566.1	NA	intercompartmental	97.8544455887401
r2310	0.125992116958366	1.80436007845663	Transport, extracellular	6579.1	NA	intercompartmental	97.83728115345
HMR_6550	0.125931523023509	0.0078995008570917	Inositol phosphate metabolism	93492.1 or 5728.1	NA	[c]	97.82011671816
PI3P4K	0.125748146759457	0.00795420566836153	Inositol phosphate metabolism	55361.1 or 5297.1 or 8394.1 or 23396.1 or 8395.1 or 5298.1	NA	[c]	97.8029522828699
34HPLFM	0.124521002947009	0.00744829395019952	Ubiquinone synthesis		NA	[m]	97.7857878475798
TYRTAm	0.124521002947009	0.00744829395019952	Tyrosine metabolism	6898.1 or 2806.1	ubiquinone synthesis, mitochondria	[m]	97.7857878475798
r1078	0.124521002947009	0.00744829395019952	Transport, mitochondrial		NA	intercompartmental	97.7857878475798
34HPLte	0.124521002947009	0.00744829395019952	Transport, extracellular		NA	intercompartmental	97.7857878475798
EX_34hpl[e]	0.124521002947009	0.00744829395019952	Exchange/demand reaction		NA	[e]	97.7857878475798
34HPLtm	0.124521002947009	0.00744829395019952	Transport, mitochondrial		NA	intercompartmental	97.7857878475798
RE3626M	0.123222231006153	0.00919689798003961	Fatty acid oxidation	51.1	betaoxidation	[m]	97.6828012358393
PI345P3P	0.123219738717529	0.00809311994414146	Inositol phosphate metabolism	5728.1	NA	[c]	97.6656368005493
D_LACt2	0.121210742330657	0.0148775508097736	Transport, extracellular	9194.1 or 23539.1 or 6566.1 or 9123.1	MCT1 transporter	intercompartmental	97.6484723652592
EX_lac_D[e]	0.121210742330657	0.0148775508097736	Exchange/demand reaction		NA	[e]	97.6484723652592
LDH_D	0.121210738496633	0.014877550654716	Pyruvate metabolism	197257.1 or 197257.2	NA	[c]	97.614143494679
FOLOAT2tc	0.121082460353857	0.277370570386042	Transport, extracellular	10864.1 or 9376.1 or 55867.1	NA	intercompartmental	97.5969790593889
RE2998M	0.118908673986044	0.00888613768626688	Fatty acid oxidation	51.1	betaoxidation	[m]	97.5798146240989
r1642	0.118898837355264	0.0146834758023319	Transport, extracellular	8140.1	NA	intercompartmental	97.5626501888088
OXYPthc	0.118530741163651	1.60739078317686	Drug metabolism	10864.1	NA	intercompartmental	97.5454857535187
OXYPtepv	0.118530741163651	1.60739078317686	Drug metabolism		NA	intercompartmental	97.5454857535187
FAOXC61x	0.117732051224062	0.0213928280538007	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	97.5111568829386
FAOXC102C103x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	51.1	betaoxidation	[x]	97.4939924476485
FAOXC102C81x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	97.4939924476485
FAOXC102x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	97.4939924476485
FAOXC103C102x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	26063.1	betaoxidation	[x]	97.4939924476485
FAOXC123C102x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	97.4939924476485
FAOXC123x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	97.4939924476485
FAOXC143C123x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	97.4939924476485
FAOXC164C143x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	97.4939924476485
FAOXC164C165x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	51.1	betaoxidation	[x]	97.4939924476485
FAOXC164x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	97.4939924476485
FAOXC165C164x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	26063.1	betaoxidation	[x]	97.4939924476485
FAOXC184C164x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	97.4939924476485
FAOXC81C61x	0.117732050681773	0.0213928280187808	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	97.4939924476485
HMR_6545	0.116641469148072	0.00607024458847848	Inositol phosphate metabolism	9108.1 or 29085.1 or 8776.1 or 8898.1 or 55613.1 or 23371.1 or 51559.1 or 9896.1 or 163404.1 or 30833.1 or 81537.1 or 51496.1 or 374462.1 or 9107.1 or 8446.1 or 138639.1 or 84814.1 or 130367.1 or 64419.1 or 3636.1 or 23203.1 or 22876.1 or 56953.1 or 403313.1 or 22908.1 or 145553.1	NA	[c]	97.2708547888774
ICDHy	0.114639504511429	0.00488822300744864	Citric acid cycle	3417.1	TCA cycle	[c]	97.2536903535874
DOPAt4_2_r	0.114635388153138	0.00495327190537639	Transport, extracellular	6530.1 or 6531.1	NA	intercompartmental	97.2365259182973
SPHGNte	0.114182542266083	0.0054006432701711	Transport, extracellular		NA	intercompartmental	97.2193614830072
EX_sphgn[e]	0.114182542266083	0.0054006432701711	Exchange/demand reaction		NA	[e]	97.2193614830072
ACALDtm	0.114076120683601	0.00571076734106097	Transport, mitochondrial		NA	intercompartmental	97.1850326124271
ACt2m	0.114076120683601	0.00571076734106097	Transport, mitochondrial		NA	intercompartmental	97.1850326124271
ALDD2xm	0.114076120683601	0.00571076734106097	Glycolysis/gluconeogenesis	219.1 or 217.1	NA	[m]	97.1850326124271
HC00342te	0.11375877381382	0.00492408747949971	Transport, extracellular		NA	intercompartmental	97.1335393065568
EX_HC00342[e]	0.11375877381382	0.00492408747949971	Exchange/demand reaction		NA	[e]	97.1335393065568
r0791	0.113277625740689	0.004863394433308	Fatty acid oxidation	55825.1 or 51102.1 	fatty acid synthesis & elongation	[m]	97.0992104359767
NRPPHRt4_2_r	0.113165091326016	0.00485627982945415	Transport, extracellular	6530.1 or 6531.1	NA	intercompartmental	97.0820460006866
HMR_3121	0.113158755599493	0.00485895329102237	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	NA	[m]	97.0648815653965
r0661	0.113157214311665	0.00483866076798635	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	betaoxidation	[x]	97.0477171301064
ACACT6p	0.113157214305068	0.00483866076795518	Fatty acid oxidation	30.1	betaoxidation	[x]	97.0305526948163
ACACT7p	0.113157214305068	0.00483866076795518	Fatty acid oxidation	30.1	betaoxidation	[x]	97.0305526948163
ACOAO7p	0.113157214305068	0.00483866076795518	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]	97.0305526948163
r0715	0.113157214305068	0.00483866076795518	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	betaoxidation	[x]	97.0305526948163
r0717	0.113157214305068	0.00483866076795518	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	betaoxidation	[x]	97.0305526948163
r0719	0.113157214305068	0.00483866076795518	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	betaoxidation	[x]	97.0305526948163
r0721	0.113157214305068	0.00483866076795518	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	betaoxidation	[x]	97.0305526948163
r1443	0.113157214305068	0.00483866076795518	Fatty acid oxidation	8310.1 or 51.1	betaoxidation	[x]	97.0305526948163
r1444	0.113157214305068	0.00483866076795518	Fatty acid oxidation	8310.1 or 51.1	betaoxidation	[x]	97.0305526948163
ACACT5p	0.11315721429519	0.00483866076768444	Fatty acid oxidation	30.1	betaoxidation	[x]	96.8760727772056
r0723	0.11315721429519	0.00483866076768444	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	betaoxidation	[x]	96.8760727772056
FAOXC102C103m	0.113144831545127	0.00485619488925154	Fatty acid oxidation	34.1	betaoxidation	[m]	96.8417439066255
FAOXC102C81m	0.113144831545127	0.00485619488925154	Fatty acid oxidation	1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	96.8417439066255
FAOXC102m	0.113144831545127	0.00485619488925154	Fatty acid oxidation	1632.1	betaoxidation	[m]	96.8417439066255
FAOXC103C102m	0.113144831545127	0.00485619488925154	Fatty acid oxidation	1666.1	betaoxidation	[m]	96.8417439066255
FAOXC123C102m	0.113144831545127	0.00485619488925154	Fatty acid oxidation	1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	96.8417439066255
FAOXC123m	0.113144831545127	0.00485619488925154	Fatty acid oxidation	1632.1	betaoxidation	[m]	96.8417439066255
FAOXC143C123m	0.113144831545127	0.00485619488925154	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	betaoxidation	[m]	96.8417439066255
FAOXC81C61m	0.113144831526804	0.00485619488942772	Fatty acid oxidation	34.1 and 1892.1 and 3033.1 and 10449.1	betaoxidation	[m]	96.7215928595949
FAOXC61m	0.113144831463915	0.00485619488816862	Fatty acid oxidation	1632.1	betaoxidation	[m]	96.7044284243049
C14771ATP	0.112972542354734	0.00476880580900343	Transport, extracellular		NA	intercompartmental	96.6872639890148
EX_C14771[e]	0.112972542354734	0.00476880580900343	Exchange/demand reaction		NA	[e]	96.6872639890148
HMR_0954	0.112972542354734	0.00476880580900343	Arachidonic acid metabolism	64816.1 or 1565.1 or 1577.1 or 1562.1 or 1571.1 or 1573.1 or 1588.1 or 1545.1 or 1559.1 or 1558.1 or 1543.1 or 1544.1 or 1580.1 or 113612.1 or 1576.1 or 1551.1 or 1557.1 or 29785.1 or 57834.1 or 199974.1 or 66002.1 or 260293.1 or 11283.1 or 1555.1 or 1572.1 or 1553.1 or 1549.1 or 1548.1	NA	[c]	96.6872639890148
r0652	0.112971798825075	0.00484117787341298	Fatty acid oxidation	55825.1 or 51102.1 	fatty acid synthesis & elongation	[m]	96.6357706831445
HMR_3128	0.112971798814814	0.0048411778730481	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	NA	[m]	96.6186062478544
C14770ATP	0.112969880411257	0.00476535858959581	Transport, extracellular		NA	intercompartmental	96.6014418125644
EX_C14770[e]	0.112969880411257	0.00476535858959581	Exchange/demand reaction		NA	[e]	96.6014418125644
HMR_0950	0.112969880411257	0.00476535858959581	Arachidonic acid metabolism	64816.1 or 1565.1 or 1577.1 or 1562.1 or 1571.1 or 1573.1 or 1588.1 or 1545.1 or 1559.1 or 1558.1 or 1543.1 or 1544.1 or 1580.1 or 113612.1 or 1576.1 or 1551.1 or 1557.1 or 29785.1 or 57834.1 or 199974.1 or 66002.1 or 260293.1 or 11283.1 or 1555.1 or 1572.1 or 1553.1 or 1549.1 or 1548.1	NA	[c]	96.6014418125644
HMR_3149	0.112958346805821	0.00484654290785392	Fatty acid oxidation	34.1 or 28976.1	NA	[m]	96.5499485066941
HMR_9802	0.112891926194773	0.00483192110423725	Glutamate metabolism	27165.1	NA	[c]	96.5327840714041
FAOXC183806m	0.112888170121846	0.00483277384976278	Fatty acid oxidation	34.1 or 35.1	betaoxidation	[m]	96.515619636114
r1116	0.112855486422327	0.00481006604362978	Transport, extracellular		NA	intercompartmental	96.4984552008239
ATPH1e	0.112806023927347	0.00482401412054264	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]	96.4812907655338
C14768td	0.112796997417887	0.00477004867560337	Transport, extracellular		NA	intercompartmental	96.4641263302437
EX_C14768[e]	0.112796997417887	0.00477004867560337	Exchange/demand reaction		NA	[e]	96.4641263302437
